1	4	1990	0
2	4	1990	5.6
3	4	1990	1.2
4	4	1990	0
5	4	1990	0
6	4	1990	0
7	4	1990	0
8	4	1990	0
9	4	1990	0
10	4	1990	0
11	4	1990	0
12	4	1990	0
13	4	1990	8.6
14	4	1990	1.6
15	4	1990	1
16	4	1990	1
17	4	1990	1
18	4	1990	0.6
19	4	1990	5
20	4	1990	2
21	4	1990	0
22	4	1990	1.8
23	4	1990	0
24	4	1990	0
25	4	1990	0
26	4	1990	0.4
27	4	1990	0
28	4	1990	0
29	4	1990	0
30	4	1990	0
1	4	1991	0
2	4	1991	2.8
3	4	1991	0.4
4	4	1991	8.2
5	4	1991	1
6	4	1991	2.6
7	4	1991	0.8
8	4	1991	0
9	4	1991	0
10	4	1991	0
11	4	1991	0
12	4	1991	0
13	4	1991	0
14	4	1991	0
15	4	1991	0
16	4	1991	0
17	4	1991	0.6
18	4	1991	7
19	4	1991	3.6
20	4	1991	2.6
21	4	1991	5.6
22	4	1991	0.8
23	4	1991	0
24	4	1991	2.8
25	4	1991	0
26	4	1991	0
27	4	1991	0
28	4	1991	0
29	4	1991	20.2
30	4	1991	12.8
1	4	1992	0
2	4	1992	0
3	4	1992	0.4
4	4	1992	0
5	4	1992	0
6	4	1992	3
7	4	1992	2.4
8	4	1992	0
9	4	1992	0
10	4	1992	0
11	4	1992	0
12	4	1992	0.2
13	4	1992	0.4
14	4	1992	10.6
15	4	1992	13
16	4	1992	0
17	4	1992	2.8
18	4	1992	0
19	4	1992	0.2
20	4	1992	0
21	4	1992	0
22	4	1992	0
23	4	1992	0.8
24	4	1992	1
25	4	1992	0
26	4	1992	3
27	4	1992	1.8
28	4	1992	12.6
29	4	1992	0
30	4	1992	0.4
1	4	1993	18.2
2	4	1993	0
3	4	1993	5
4	4	1993	0
5	4	1993	6.2
6	4	1993	0
7	4	1993	2.6
8	4	1993	0
9	4	1993	15.8
10	4	1993	0.4
11	4	1993	4
12	4	1993	3.2
13	4	1993	0
14	4	1993	0
15	4	1993	0
16	4	1993	0
17	4	1993	2.4
18	4	1993	0.4
19	4	1993	0
20	4	1993	0
21	4	1993	0
22	4	1993	0
23	4	1993	6
24	4	1993	13.6
25	4	1993	7.8
26	4	1993	2
27	4	1993	0.2
28	4	1993	0
29	4	1993	0
30	4	1993	0
1	4	1994	10.6
2	4	1994	1
3	4	1994	7.4
4	4	1994	3.8
5	4	1994	3
6	4	1994	0
7	4	1994	2.6
8	4	1994	11
9	4	1994	2.6
10	4	1994	10.6
11	4	1994	0
12	4	1994	7.6
13	4	1994	2.8
14	4	1994	3.8
15	4	1994	1.4
16	4	1994	1.2
17	4	1994	0
18	4	1994	0
19	4	1994	0
20	4	1994	0
21	4	1994	0
22	4	1994	0
23	4	1994	2.8
24	4	1994	0
25	4	1994	0
26	4	1994	0.4
27	4	1994	0
28	4	1994	0
29	4	1994	0
30	4	1994	0
1	4	1995	0
2	4	1995	0
3	4	1995	0
4	4	1995	0
5	4	1995	0
6	4	1995	0
7	4	1995	0
8	4	1995	0
9	4	1995	0
10	4	1995	0.2
11	4	1995	0
12	4	1995	0
13	4	1995	0
14	4	1995	0
15	4	1995	0
16	4	1995	0
17	4	1995	1.4
18	4	1995	2.2
19	4	1995	0.4
20	4	1995	0
21	4	1995	0
22	4	1995	3.8
23	4	1995	0.6
24	4	1995	0.6
25	4	1995	0
26	4	1995	1.6
27	4	1995	0
28	4	1995	0
29	4	1995	0
30	4	1995	0
1	4	1996	0
2	4	1996	0
3	4	1996	0
4	4	1996	0
5	4	1996	0
6	4	1996	0
7	4	1996	0
8	4	1996	0
9	4	1996	0
10	4	1996	0.4
11	4	1996	0.2
12	4	1996	5.4
13	4	1996	2.4
14	4	1996	0
15	4	1996	0
16	4	1996	0
17	4	1996	0.4
18	4	1996	0
19	4	1996	0.6
20	4	1996	0
21	4	1996	0
22	4	1996	1.6
23	4	1996	3.2
24	4	1996	0
25	4	1996	0
26	4	1996	0
27	4	1996	0
28	4	1996	0
29	4	1996	0.4
30	4	1996	0.2
1	4	1997	0
2	4	1997	0
3	4	1997	0
4	4	1997	0
5	4	1997	0
6	4	1997	0.6
7	4	1997	0
8	4	1997	0
9	4	1997	0
10	4	1997	0
11	4	1997	0
12	4	1997	0
13	4	1997	0
14	4	1997	0
15	4	1997	0
16	4	1997	0
17	4	1997	0
18	4	1997	0
19	4	1997	0
20	4	1997	0
21	4	1997	0
22	4	1997	0
23	4	1997	0.2
24	4	1997	0
25	4	1997	2.8
26	4	1997	6.4
